32.912 -2.3774422059925915e-05 -0.003937090682020905
32.912 -2.399803159650743e-05 -0.003939408012217219
32.912 -2.184427945448736e-05 -0.00394358146416515
32.943 -2.3024534940893626e-05 -0.003944690089075084
32.953 -2.237709339816818e-05 -0.003946538624014387
32.963 -2.1768318234791084e-05 -0.0039471818677239215
32.973 -2.0889409500339517e-05 -0.003947668323118386
32.983 -2.089185556779921e-05 -0.003951309412786703
32.993 -2.186793688297578e-05 -0.00395121065262364
33.003 -2.0882088585347236e-05 -0.003951124449850272
33.013 -2.1099598494563054e-05 -0.003951867997373526
33.023 -2.290651489046669e-05 -0.003953233725743374
33.033 -2.175389477485079e-05 -0.003954546446324512
33.043 -2.106327994040591e-05 -0.003955017055287454
33.053 -2.089702560925666e-05 -0.003954613212722063
33.063 -2.1568044880335147e-05 -0.003956586203051148
33.073 -2.2108360426133233e-05 -0.00395826100988849
33.083 -2.2188826583453836e-05 -0.00395937723892913
33.093 -2.3920119666787087e-05 -0.003959402094530517
33.103 -2.4205516052824838e-05 -0.003961272667159856
33.113 -2.219722995407125e-05 -0.003965014825013041
33.123 -2.3235487885873984e-05 -0.003966884435302369
33.133 -2.278189597669511e-05 -0.003968702712108391
33.143 -2.2486562328352666e-05 -0.003969110944898799
33.153 -2.1484288242480665e-05 -0.003969412997182048
33.163 -2.05371430743867e-05 -0.003973661991283117
33.173 -2.199600371827204e-05 -0.003973567810555597
33.183 -2.1919415618069926e-05 -0.003973534936879703
33.193 -2.1726712961689376e-05 -0.003974375189388674
33.203 -2.3163251496857717e-05 -0.003975363043426854
33.213 -2.218001622327631e-05 -0.003976596349022405
33.223 -2.1267354937522243e-05 -0.003976908016470175
33.233 -2.1282398182297102e-05 -0.003977256030591224
33.243 -2.2006842129183857e-05 -0.003978824651472008
33.253 -2.2067158764710326e-05 -0.003980375730946747
33.263 -2.2569616154780037e-05 -0.003981300370771872
33.273 -2.4076082817584e-05 -0.003981739719496247
33.283 -2.4290986653227598e-05 -0.003983338524833825
33.293 -2.262367460392073e-05 -0.0039868293142312555
33.303 -2.3192755823082944e-05 -0.003988952531753104
33.313 -2.318844952951815e-05 -0.003990862167231822
33.323 -2.298564007945786e-05 -0.00399170231504228
33.333 -2.1998847878505756e-05 -0.00399133866462558
33.343 -2.0389108486437713e-05 -0.00399580542533431
33.353 -2.1965564441478458e-05 -0.003995233035044791
33.363 -2.2524995200355613e-05 -0.003995858693401862
33.373 -2.2167055635763377e-05 -0.003996464442542877
33.383 -2.333901287576018e-05 -0.003997432258134328
33.393 -2.2780081853378265e-05 -0.003998312706629408
33.403 -2.1553827902871803e-05 -0.003999018892921231
33.413 -2.1478637966851344e-05 -0.003999480671542919
33.423 -2.1737433519526672e-05 -0.004000983343704866
33.433 -2.2155294826804728e-05 -0.0040024086022352546
33.443 -2.2886316629805448e-05 -0.004003038988449267
33.453 -2.4132334553818302e-05 -0.004003722944359854
33.463 -2.4646004427704427e-05 -0.004005458135678789
33.473 -2.3172598332329986e-05 -0.004009151839724856
33.483 -2.315004094362999e-05 -0.0040110231925497425
33.493 -2.3226716029715877e-05 -0.004012459655402054
33.503 -2.310923529799669e-05 -0.00401409241204298
33.513 -2.3036798738496067e-05 -0.004014022658301412
33.523 -2.0294757632835503e-05 -0.004017899940522063
33.533 -2.238092261636071e-05 -0.0040170725200294605
33.543 -2.243649115162699e-05 -0.004017884954952867
33.553 -2.2500822711823965e-05 -0.004017984526068997
33.563 -2.3370038291316286e-05 -0.004019636646275197
33.573 -2.3446056285021666e-05 -0.0040200084184958875
33.583 -2.1871230523155816e-05 -0.004021151589958791
33.593 -2.188297716228249e-05 -0.004021571296058359
33.603 -2.2051955314246474e-05 -0.004022902623591769
33.613 -2.2777834557757837e-05 -0.004024906387999667
33.623 -2.2838889242010607e-05 -0.004025015228701085
33.633 -2.4496746862334717e-05 -0.004025859933186831
33.643 -2.478442282678739e-05 -0.0040272828822151404
33.653 -2.3619905345828585e-05 -0.004031584131637124
33.663 -2.307690587843858e-05 -0.004033143729612208
33.673 -2.413167435823954e-05 -0.004034010195346089
33.683 -2.3108948539893315e-05 -0.004035722756070733
33.693 -2.364393762450262e-05 -0.004036352751255536
33.703 -2.0828352699550634e-05 -0.004039774312744508
33.713 -2.3062226667071306e-05 -0.004039086188247198
33.723 -2.2702389173755166e-05 -0.0040400908362962255
33.733 -2.2894415668980872e-05 -0.004039918400074058
33.743 -2.340103062856147e-05 -0.004041842292617587
33.753 -2.40085941771509e-05 -0.004041898951084679
33.763 -2.2191271818960967e-05 -0.00404327763607196
33.773 -2.2206361737574232e-05 -0.004043706198661401
33.783 -2.2373589489602108e-05 -0.00404466401576143
33.793 -2.2919457117097364e-05 -0.0040467600063550935
33.803 -2.293473451485395e-05 -0.004046888689007017
33.813 -2.538866123694833e-05 -0.004048083163473026
33.823 -2.4904179703001683e-05 -0.0040491033844512695
33.833 -2.365837425211126e-05 -0.004053079217909226
33.843 -2.3391416547301203e-05 -0.0040550470756332176
33.853 -2.4929836863168964e-05 -0.004055729075452913
33.863 -2.3553458530493898e-05 -0.004057531269404672
33.873 -2.355473243911832e-05 -0.004058377880388515
33.883 -2.135980700300466e-05 -0.004061639598904467
33.893 -2.389377775786905e-05 -0.00406148734196485
33.903 -2.2899547937570153e-05 -0.004062315069499629
33.913 -2.2948837491598706e-05 -0.0040628353527278685
33.923 -2.3265131262842353e-05 -0.004063991623472026
33.933 -2.4397812620528814e-05 -0.004063987648710039
33.943 -2.252220261268062e-05 -0.004065384251323798
33.953 -2.260577541492864e-05 -0.004065890848172674
33.963 -2.2312672949172108e-05 -0.004066693257755583
33.973 -2.30579788199764e-05 -0.004068389535237055
33.983 -2.3675108245906074e-05 -0.004069247338938584
33.993 -2.557012423646393e-05 -0.00407019890552763
34.003 -2.5186520121796285e-05 -0.004070804606488601
34.013 -2.3767020194694066e-05 -0.004074536798318995
34.023 -2.3675731639437314e-05 -0.0040767371889014045
34.033 -2.532263635635079e-05 -0.004077575147702697
34.043 -2.4261816742067455e-05 -0.004079526257673364
34.053 -2.382034805920724e-05 -0.004080584408462305
34.063 -2.183779737730679e-05 -0.004083105250232144
34.073 -2.429578840494606e-05 -0.004083774346853102
34.083 -2.327588926592794e-05 -0.004084414773795686
34.093 -2.284070810339156e-05 -0.0040853204737202175
34.103 -2.320500123049324e-05 -0.004086120201533202
34.113 -2.461677529894124e-05 -0.004086091713705816
34.123 -2.2966159968322575e-05 -0.004087451511634864
34.133 -2.312236317850852e-05 -0.004088229906807372
34.143 -2.239727070450087e-05 -0.004088615192306158
34.153 -2.333584488523749e-05 -0.0040899288795071785
34.163 -2.418346807980809e-05 -0.004091244763989411
34.173 -2.5742499080265435e-05 -0.004092306815744701
34.183 -2.5917036368734714e-05 -0.00409302036873299
34.193 -2.501188513363145e-05 -0.004095828256818959
34.203 -2.3682471810171357e-05 -0.004098754362659331
34.213 -2.558724922847172e-05 -0.004099635640480632
34.223 -2.50485915866544e-05 -0.004102001338220796
34.233 -2.4017047639476874e-05 -0.004102809111911125
34.243 -2.2251665857044023e-05 -0.004104673359404348
34.253 -2.3949187458051358e-05 -0.004105893248825997
34.263 -2.3279647971177764e-05 -0.004106555079759312
34.273 -2.2631647693761858e-05 -0.004107262696434689
34.283 -2.3712635016326367e-05 -0.004108038435749055
34.293 -2.4837916241422786e-05 -0.004108193051881852
34.303 -2.3448371888792896e-05 -0.00410969076290406
34.313 -2.3178953727852336e-05 -0.00411032139667625
34.323 -2.3164801237519905e-05 -0.004110914172708462
34.333 -2.410294930651341e-05 -0.004112055068030321
34.343 -2.4332423629688793e-05 -0.004112838535194157
34.353 -2.5635840377229158e-05 -0.0041144603436510585
34.363 -2.6522402560534564e-05 -0.004115327778337456
34.373 -2.625673974270687e-05 -0.004117118276099123
34.383 -2.3831939025567572e-05 -0.004120667305469051
34.393 -2.585423491306693e-05 -0.004121692266232715
34.403 -2.5435938294141036e-05 -0.004124345731737722
34.413 -2.4392889051129407e-05 -0.004124907144478165
34.423 -2.284877449629935e-05 -0.004125856128224233
34.433 -2.3922371049166224e-05 -0.004128155325518903
34.443 -2.3723905878819673e-05 -0.004128282060493847
34.453 -2.2713314985683963e-05 -0.004128926007042433
34.463 -2.4016297215802285e-05 -0.00412973678446663
34.473 -2.5282314729244137e-05 -0.00413043961335592
34.483 -2.3745657663616637e-05 -0.0041315529596397905
34.493 -2.3564026724320897e-05 -0.004132482126784297
34.503 -2.3678369854465697e-05 -0.004132822812755925
34.513 -2.473007250435727e-05 -0.004134291121623532
34.523 -2.4556842572333315e-05 -0.0041348373400007885
34.533 -2.5529497674627033e-05 -0.004136617897212472
34.543 -2.654103982763223e-05 -0.0041367487180583125
34.553 -2.724883687583307e-05 -0.004138777535230095
34.563 -2.4470013831059956e-05 -0.004143111064058449
34.573 -2.587310445317792e-05 -0.0041440829024698535
34.583 -2.5256293915885963e-05 -0.0041461917125726186
34.593 -2.439409738048265e-05 -0.004147036231222034
34.603 -2.321908954151103e-05 -0.004147723951458313
34.613 -2.3881092341235255e-05 -0.004150574955565856
